time (ms),qx,qy,qz,qw,qx2,qy2,qz2,qw2,gx1,gy1,gz1,gx2,gy2,gz2,ax1,ay1,az1,ax2,ay2,az2,lx1,ly1,lz1,lx2,ly2,lz2,grx1,gry1,grz1,grx2,gry2,grz2
74575,-0.3306884765625,-0.68475341796875,-0.2430419921875,0.60223388671875,0.5504150390625,0.80023193359375,-0.1474609375,0.186767578125,0.1622222222222222,-0.012222222222222223,-0.02,-0.0077777777777777776,0.013333333333333334,-0.0077777777777777776,9.68,-0.53,-1.51,-4.33,-0.22,-8.77,1.29,0.11,0.02,0.17,0.06,-0.12,9.66,-0.63,-1.53,-3.23,-0.29,-8.69
74608,-0.33050537109375,-0.6849365234375,-0.2430419921875,0.60211181640625,0.55047607421875,0.80029296875,-0.147216796875,0.18658447265625,-0.013333333333333334,-0.0033333333333333335,-0.005555555555555556,0.005555555555555556,-0.0011111111111111111,-0.0077777777777777776,9.64,-0.69,-1.56,-3.11,-0.23,-8.81,-0.01,-0.06,-0.02,1.4,0.06,-0.11,9.66,-0.63,-1.53,-3.23,-0.29,-8.69
74642,-0.3306884765625,-0.68499755859375,-0.24310302734375,0.6019287109375,0.550537109375,0.80029296875,-0.1470947265625,0.1865234375,0.14666666666666667,-0.012222222222222223,-0.006666666666666667,0.0022222222222222222,-0.006666666666666667,-0.0022222222222222222,9.62,-0.63,-1.55,-3.09,-0.24,-8.79,-0.05,0.02,0.0,0.15,0.07,-0.07,9.66,-0.63,-1.54,-4.51,-0.29,-8.7
74674,-0.33056640625,-0.68505859375,-0.24310302734375,0.6019287109375,0.550537109375,0.80035400390625,-0.14703369140625,0.1864013671875,0.14333333333333334,-0.01,-0.011111111111111112,0.14777777777777779,0.0011111111111111111,-0.006666666666666667,9.66,-0.6,-1.53,-4.36,-0.23,-8.81,1.31,0.04,-0.01,0.12,0.05,-0.08,9.66,-0.63,-1.54,-3.23,-0.29,-8.7
74707,-0.33056640625,-0.68505859375,-0.2431640625,0.60186767578125,0.55059814453125,0.80035400390625,-0.1468505859375,0.18634033203125,-0.021111111111111112,-0.0044444444444444444,-0.008888888888888889,0.0044444444444444444,0.0022222222222222222,-0.0033333333333333335,9.68,-0.64,-1.52,-3.05,-0.22,-8.85,1.3,-0.01,0.01,0.16,0.06,-0.15,9.66,-0.63,-1.54,-3.22,-0.29,-8.7
74742,-0.3306884765625,-0.68505859375,-0.2432861328125,0.601806640625,0.55059814453125,0.8004150390625,-0.146728515625,0.18621826171875,0.0,-0.01,-0.0044444444444444444,0.0011111111111111111,-0.0044444444444444444,-0.0044444444444444444,9.68,-0.59,-1.52,-4.33,-0.22,-8.81,0.01,0.04,0.02,1.44,0.06,-0.1,9.66,-0.63,-1.54,-4.5,-0.29,-8.7
74774,-0.33074951171875,-0.6851806640625,-0.24322509765625,0.60162353515625,0.5506591796875,0.8004150390625,-0.14666748046875,0.1861572265625,0.14555555555555555,-0.012222222222222223,0.0077777777777777776,0.14888888888888888,-0.006666666666666667,-0.008888888888888889,9.63,-0.61,-1.54,-4.37,-0.25,-8.78,-0.03,-0.02,0.01,1.41,0.04,-0.08,9.66,-0.63,-1.54,-3.22,-0.29,-8.7
74807,-0.330810546875,-0.685302734375,-0.24310302734375,0.60931396484375,0.5506591796875,0.8004150390625,-0.14654541015625,0.18609619140625,0.14666666666666667,-0.013333333333333334,-0.0011111111111111111,0.0022222222222222222,-0.0022222222222222222,-0.0077777777777777776,9.66,-0.64,-1.55,-3.05,-0.22,-8.8,1.28,0.0,0.0,0.16,0.06,-0.09,9.66,-0.63,-1.55,-3.22,-0.29,-8.7
74841,-0.330810546875,-0.68548583984375,-0.2430419921875,0.60919189453125,0.5506591796875,0.8004150390625,-0.146484375,0.18603515625,0.15333333333333332,-0.014444444444444444,-0.0011111111111111111,0.14555555555555555,-0.008888888888888889,-0.0077777777777777776,9.68,-0.57,-1.54,-4.34,-0.22,-8.79,1.29,0.06,0.01,1.42,0.04,-0.07,9.66,-0.63,-1.56,-3.22,-0.28,-8.7
74874,-0.33087158203125,-0.68572998046875,-0.24285888671875,0.60888671875,0.5506591796875,0.8004150390625,-0.14654541015625,0.18609619140625,-0.022222222222222223,-0.017777777777777778,0.013333333333333334,0.15333333333333332,-0.017777777777777778,-0.0044444444444444444,9.66,-0.62,-1.55,-3.07,-0.22,-8.8,1.31,-0.01,0.04,1.44,0.03,-0.13,9.65,-0.63,-1.56,-3.22,-0.29,-8.7
74907,-0.33123779296875,-0.68572998046875,-0.2427978515625,0.60870361328125,0.55389404296875,0.79815673828125,-0.1474609375,0.18548583984375,-0.008888888888888889,-0.01888888888888889,0.021111111111111112,0.014444444444444444,-0.027777777777777776,-0.0011111111111111111,9.66,-0.57,-1.53,-3.09,-0.24,-8.82,1.28,0.07,0.04,1.41,0.05,-0.12,9.65,-0.64,-1.57,-3.23,-0.29,-8.7
74939,-0.33160400390625,-0.685791015625,-0.24249267578125,0.60858154296875,0.55560302734375,0.79681396484375,-0.1483154296875,0.1854248046875,-0.012222222222222223,-0.015555555555555555,0.035555555555555556,0.16555555555555557,-0.034444444444444444,-0.006666666666666667,9.65,-0.58,-1.57,-3.1,-0.25,-8.77,1.28,0.06,0.0,1.39,0.04,-0.11,9.65,-0.65,-1.57,-4.51,-0.3,-8.69
74969,-0.33245849609375,-0.68560791015625,-0.2421875,0.6083984375,0.55560302734375,0.79669189453125,-0.1488037109375,0.18560791015625,-0.02666666666666667,-0.013333333333333334,0.042222222222222223,0.16777777777777778,-0.04,-0.008888888888888889,9.65,-0.66,-1.58,-3.11,-0.26,-8.81,1.28,0.0,0.0,1.39,0.05,-0.06,9.65,-0.66,-1.58,-3.24,-0.3,-8.69
75002,-0.33306884765625,-0.6854248046875,-0.2420654296875,0.6083984375,0.5560302734375,0.7962646484375,-0.14935302734375,0.1856689453125,-0.023333333333333334,-0.008888888888888889,0.035555555555555556,0.15666666666666668,-0.022222222222222223,-0.005555555555555556,9.61,-0.69,-1.58,-4.38,-0.25,-8.84,-0.03,-0.02,0.0,1.43,0.07,-0.13,9.65,-0.67,-1.58,-4.53,-0.3,-8.69
75035,-0.3333740234375,-0.68536376953125,-0.2418212890625,0.60833740234375,0.5560302734375,0.7962646484375,-0.14947509765625,0.18572998046875,0.14444444444444443,-0.0044444444444444444,0.022222222222222223,0.15333333333333332,-0.02,-0.008888888888888889,9.63,-0.71,-1.61,-4.42,-0.26,-8.78,1.32,-0.02,-0.03,0.11,0.04,-0.09,9.65,-0.67,-1.58,-3.25,-0.31,-8.69
75068,-0.33349609375,-0.68536376953125,-0.24176025390625,0.60833740234375,0.55731201171875,0.7952880859375,-0.14990234375,0.185546875,0.14333333333333334,0.0022222222222222222,-0.0011111111111111111,0.14444444444444443,-0.008888888888888889,-0.005555555555555556,9.64,-0.67,-1.59,-3.13,-0.26,-8.79,1.28,-0.05,-0.01,0.11,0.04,-0.1,9.65,-0.67,-1.58,-4.53,-0.3,-8.69
75101,-0.33343505859375,-0.68536376953125,-0.24176025390625,0.60833740234375,0.5572509765625,0.79534912109375,-0.1497802734375,0.18548583984375,0.14777777777777779,0.0077777777777777776,-0.017777777777777778,-0.005555555555555556,0.0077777777777777776,-0.0011111111111111111,9.63,-0.65,-1.59,-4.39,-0.25,-8.8,-0.02,0.01,0.0,1.4,0.04,-0.1,9.65,-0.67,-1.58,-3.24,-0.3,-8.69
75133,-0.3330078125,-0.685546875,-0.24188232421875,0.6082763671875,0.55731201171875,0.79541015625,-0.14959716796875,0.18524169921875,0.15333333333333332,0.0022222222222222222,-0.024444444444444446,-0.005555555555555556,0.014444444444444444,-0.005555555555555556,9.68,-0.65,-1.56,-4.39,-0.26,-8.78,1.29,-0.01,0.01,1.43,0.04,-0.11,9.65,-0.66,-1.58,-3.23,-0.3,-8.69
75176,-0.33258056640625,-0.685791015625,-0.24212646484375,0.60821533203125,0.559326171875,0.79412841796875,-0.1497802734375,0.1845703125,0.1622222222222222,0.0011111111111111111,-0.028888888888888888,-0.008888888888888889,0.0,-0.0022222222222222222,9.62,-0.63,-1.52,-3.1,-0.22,-8.8,-0.03,0.02,0.03,0.13,0.07,-0.1,9.65,-0.65,-1.58,-3.23,-0.3,-8.69
75208,-0.3321533203125,-0.68597412109375,-0.24212646484375,0.60040283203125,0.560302734375,0.79345703125,-0.14984130859375,0.184326171875,0.1511111111111111,-0.0077777777777777776,-0.024444444444444446,0.0022222222222222222,0.0,-0.01,9.68,-0.57,-1.55,-3.06,-0.25,-8.8,1.3,0.07,0.02,1.44,0.05,-0.1,9.65,-0.64,-1.58,-3.23,-0.3,-8.7
75242,-0.3319091796875,-0.68609619140625,-0.2423095703125,0.608154296875,0.56036376953125,0.79351806640625,-0.14971923828125,0.1842041015625,-0.008888888888888889,0.0022222222222222222,-0.013333333333333334,0.0044444444444444444,-0.0077777777777777776,-0.005555555555555556,9.64,-0.63,-1.56,-4.35,-0.24,-8.79,1.28,0.01,0.02,1.42,0.07,-0.1,9.65,-0.64,-1.58,-3.23,-0.3,-8.7
75275,-0.331787109375,-0.6861572265625,-0.2423095703125,0.608154296875,0.56036376953125,0.79351806640625,-0.149658203125,0.1842041015625,0.15666666666666668,0.0011111111111111111,0.0022222222222222222,0.005555555555555556,-0.01888888888888889,-0.011111111111111112,9.64,-0.61,-1.57,-3.09,-0.22,-8.78,-0.01,0.0,-0.01,0.13,0.07,-0.07,9.65,-0.64,-1.58,-3.23,-0.3,-8.7
75307,-0.3316650390625,-0.68621826171875,-0.2421875,0.60821533203125,0.56036376953125,0.79345703125,-0.14971923828125,0.184326171875,0.15888888888888889,-0.0044444444444444444,0.0022222222222222222,0.0033333333333333335,-0.016666666666666666,-0.008888888888888889,9.64,-0.63,-1.58,-3.07,-0.26,-8.79,1.28,0.01,0.02,0.15,0.03,-0.09,9.65,-0.64,-1.58,-3.23,-0.3,-8.7
75342,-0.33148193359375,-0.686279296875,-0.24200439453125,0.6082763671875,0.5604248046875,0.79339599609375,-0.1497802734375,0.184326171875,0.15666666666666668,-0.0077777777777777776,0.0077777777777777776,0.0077777777777777776,-0.011111111111111112,-0.013333333333333334,9.67,-0.61,-1.57,-3.1,-0.25,-8.77,1.29,0.02,0.01,1.45,0.07,-0.11,9.65,-0.64,-1.58,-3.23,-0.3,-8.7
75375,-0.3314208984375,-0.686279296875,-0.24188232421875,0.60833740234375,0.56036376953125,0.79345703125,-0.14971923828125,0.184326171875,-0.0022222222222222222,-0.0022222222222222222,0.006666666666666667,0.14555555555555555,-0.005555555555555556,-0.01,9.65,-0.66,-1.55,-3.1,-0.22,-8.8,1.28,0.0,0.04,0.12,0.08,-0.1,9.65,-0.64,-1.58,-3.23,-0.3,-8.7
75408,-0.3314208984375,-0.686279296875,-0.24188232421875,0.60052490234375,0.561279296875,0.79290771484375,-0.1497802734375,0.18408203125,0.14666666666666667,0.0,-0.0044444444444444444,-0.0011111111111111111,-0.0022222222222222222,-0.0077777777777777776,9.66,-0.64,-1.59,-3.07,-0.23,-8.8,-0.01,0.02,0.0,0.15,0.06,-0.1,9.65,-0.64,-1.58,-3.22,-0.3,-8.7
75442,-0.33135986328125,-0.68634033203125,-0.2418212890625,0.6083984375,0.56231689453125,0.79217529296875,-0.14990234375,0.18377685546875,0.011111111111111112,0.0033333333333333335,-0.01,0.14333333333333334,0.0011111111111111111,-0.0022222222222222222,9.65,-0.6,-1.56,-4.37,-0.23,-8.8,1.28,0.03,0.01,1.39,0.07,-0.15,9.65,-0.64,-1.58,-4.5,-0.3,-8.7
75479,-0.3311767578125,-0.6864013671875,-0.2418212890625,0.6083984375,0.5623779296875,0.79217529296875,-0.14984130859375,0.1837158203125,0.15888888888888889,-0.0022222222222222222,-0.014444444444444444,-0.006666666666666667,0.005555555555555556,-0.006666666666666667,9.65,-0.62,-1.54,-3.1,-0.24,-8.79,1.29,0.04,0.0,1.4,0.05,-0.09,9.65,-0.64,-1.58,-4.5,-0.3,-8.7
75512,-0.33087158203125,-0.6865234375,-0.24176025390625,0.6083984375,0.56390380859375,0.7911376953125,-0.1500244140625,0.183349609375,0.008888888888888889,0.0022222222222222222,-0.013333333333333334,0.14333333333333334,0.0044444444444444444,-0.0033333333333333335,9.66,-0.61,-1.54,-4.33,-0.22,-8.81,1.28,0.02,0.04,1.43,0.05,-0.07,9.65,-0.63,-1.58,-3.22,-0.29,-8.7
75546,-0.33074951171875,-0.68658447265625,-0.24188232421875,0.6083984375,0.56402587890625,0.79107666015625,-0.14996337890625,0.1832275390625,0.15,-0.008888888888888889,-0.008888888888888889,0.14222222222222222,0.0044444444444444444,-0.005555555555555556,9.67,-0.64,-1.59,-3.11,-0.23,-8.8,1.31,0.07,0.0,1.38,0.05,-0.1,9.65,-0.63,-1.58,-3.21,-0.29,-8.7
75579,-0.3306884765625,-0.6866455078125,-0.241943359375,0.60833740234375,0.5640869140625,0.79107666015625,-0.14984130859375,0.18316650390625,-0.0011111111111111111,-0.011111111111111112,-0.0022222222222222222,0.14333333333333334,-0.01,-0.0022222222222222222,9.65,-0.58,-1.57,-3.07,-0.26,-8.83,1.28,0.04,0.05,0.13,0.03,-0.12,9.65,-0.63,-1.58,-4.49,-0.29,-8.7
75612,-0.3306884765625,-0.68670654296875,-0.24188232421875,0.6004638671875,0.56549072265625,0.79010009765625,-0.1500244140625,0.18280029296875,-0.0044444444444444444,-0.0022222222222222222,0.0033333333333333335,0.14666666666666667,-0.01,-0.0044444444444444444,9.63,-0.61,-1.56,-4.35,-0.25,-8.78,-0.02,0.01,0.02,1.41,0.04,-0.08,9.65,-0.63,-1.58,-3.21,-0.29,-8.71
75647,-0.33074951171875,-0.686767578125,-0.24188232421875,0.60821533203125,0.56573486328125,0.78997802734375,-0.1500244140625,0.1827392578125,0.14666666666666667,-0.012222222222222223,0.0022222222222222222,0.14777777777777779,-0.011111111111111112,-0.005555555555555556,9.66,-0.58,-1.58,-3.05,-0.23,-8.81,1.28,0.05,0.01,0.15,0.05,-0.1,9.65,-0.63,-1.59,-3.21,-0.29,-8.71
75679,-0.330810546875,-0.68682861328125,-0.24188232421875,0.60809326171875,0.5657958984375,0.78997802734375,-0.14996337890625,0.1827392578125,-0.012222222222222223,-0.0033333333333333335,0.0044444444444444444,0.15,-0.008888888888888889,-0.0044444444444444444,9.63,-0.64,-1.59,-4.36,-0.24,-8.83,-0.02,-0.02,0.04,1.42,0.04,-0.08,9.65,-0.63,-1.59,-4.49,-0.29,-8.71
75713,-0.3309326171875,-0.686767578125,-0.24200439453125,0.6080322265625,0.566162109375,0.78973388671875,-0.14996337890625,0.18255615234375,-0.008888888888888889,-0.016666666666666666,-0.0033333333333333335,0.14777777777777779,-0.0044444444444444444,-0.0033333333333333335,9.63,-0.62,-1.58,-4.36,-0.26,-8.78,-0.01,0.0,0.0,1.42,0.05,-0.11,9.65,-0.63,-1.59,-3.21,-0.29,-8.71
75748,-0.33099365234375,-0.6868896484375,-0.241943359375,0.60791015625,0.56658935546875,0.7894287109375,-0.14996337890625,0.18243408203125,-0.006666666666666667,-0.015555555555555555,0.0,0.005555555555555556,-0.0077777777777777776,-0.0033333333333333335,9.64,-0.61,-1.55,-3.04,-0.23,-8.82,1.28,0.01,0.02,0.16,0.05,-0.11,9.65,-0.63,-1.59,-4.48,-0.29,-8.71
75782,-0.3310546875,-0.68701171875,-0.241943359375,0.60772705078125,0.566650390625,0.7894287109375,-0.14984130859375,0.18231201171875,0.14222222222222222,-0.012222222222222223,-0.0033333333333333335,0.15,-0.006666666666666667,-0.0022222222222222222,9.64,-0.57,-1.54,-3.08,-0.25,-8.78,-0.01,0.06,0.05,1.41,0.05,-0.09,9.65,-0.63,-1.6,-4.48,-0.29,-8.71
75814,-0.3311767578125,-0.68707275390625,-0.241943359375,0.60760498046875,0.56805419921875,0.7884521484375,-0.1500244140625,0.1820068359375,-0.016666666666666666,-0.008888888888888889,-0.0022222222222222222,0.0077777777777777776,-0.0033333333333333335,-0.0011111111111111111,9.63,-0.65,-1.58,-3.07,-0.24,-8.78,-0.01,-0.03,0.02,1.41,0.04,-0.06,9.65,-0.63,-1.6,-3.2,-0.29,-8.71
75848,-0.33123779296875,-0.6871337890625,-0.241943359375,0.60748291015625,0.56756591796875,0.78887939453125,-0.14984130859375,0.1820068359375,0.15,-0.02,-0.008888888888888889,0.0,-0.005555555555555556,-0.0033333333333333335,9.64,-0.56,-1.59,-3.07,-0.24,-8.84,0.01,0.06,0.0,0.12,0.04,-0.12,9.65,-0.63,-1.61,-3.2,-0.29,-8.71
75882,-0.331298828125,-0.687255859375,-0.2418212890625,0.6072998046875,0.56756591796875,0.78887939453125,-0.14971923828125,0.181884765625,-0.014444444444444444,-0.012222222222222223,-0.0022222222222222222,0.1511111111111111,-0.0077777777777777776,-0.0011111111111111111,9.66,-0.57,-1.57,-4.34,-0.27,-8.82,1.29,0.06,0.03,1.41,0.02,-0.08,9.65,-0.63,-1.61,-4.48,-0.29,-8.71
75914,-0.33160400390625,-0.687255859375,-0.24212646484375,0.6070556640625,0.567626953125,0.78887939453125,-0.149658203125,0.18182373046875,-0.03111111111111111,-0.01,0.0022222222222222222,0.006666666666666667,-0.005555555555555556,-0.0022222222222222222,9.66,-0.62,-1.56,-3.05,-0.27,-8.79,1.28,0.01,0.0,1.41,0.01,-0.07,9.65,-0.63,-1.61,-3.19,-0.29,-8.72
75948,-0.331787109375,-0.6871337890625,-0.24237060546875,0.60699462890625,0.56817626953125,0.78851318359375,-0.14971923828125,0.181640625,-0.012222222222222223,-0.0033333333333333335,0.0022222222222222222,0.006666666666666667,-0.008888888888888889,-0.0022222222222222222,9.66,-0.59,-1.59,-3.06,-0.23,-8.82,1.28,0.01,0.01,0.12,0.05,-0.1,9.65,-0.63,-1.61,-4.47,-0.29,-8.72
75983,-0.33184814453125,-0.6871337890625,-0.24237060546875,0.59912109375,0.56817626953125,0.78857421875,-0.14959716796875,0.1815185546875,-0.012222222222222223,-0.006666666666666667,0.0033333333333333335,0.15,-0.008888888888888889,-0.0033333333333333335,9.67,-0.63,-1.6,-4.38,-0.23,-8.82,1.29,0.0,0.0,1.38,0.03,-0.12,9.65,-0.63,-1.61,-3.19,-0.29,-8.72
76015,-0.3319091796875,-0.68719482421875,-0.242431640625,0.6068115234375,0.5682373046875,0.78857421875,-0.1495361328125,0.18145751953125,0.14222222222222222,-0.012222222222222223,0.0,0.0022222222222222222,-0.01,-0.0033333333333333335,9.67,-0.59,-1.58,-3.03,-0.27,-8.84,0.01,0.02,0.04,1.43,0.01,-0.11,9.65,-0.63,-1.61,-3.19,-0.28,-8.72
76050,-0.3319091796875,-0.68719482421875,-0.242431640625,0.6068115234375,0.5694580078125,0.7877197265625,-0.14971923828125,0.18115234375,-0.0011111111111111111,-0.005555555555555556,0.0011111111111111111,0.0044444444444444444,-0.01,-0.006666666666666667,9.66,-0.6,-1.61,-3.05,-0.24,-8.85,1.28,0.02,0.0,1.4,0.02,-0.1,9.65,-0.63,-1.61,-4.47,-0.28,-8.72
76084,-0.3319091796875,-0.68719482421875,-0.242431640625,0.6068115234375,0.5694580078125,0.7877197265625,-0.14971923828125,0.18121337890625,-0.0044444444444444444,-0.0077777777777777776,0.0,0.14444444444444443,-0.006666666666666667,-0.0022222222222222222,9.67,-0.61,-1.6,-3.09,-0.23,-8.8,1.29,0.01,0.0,0.14,0.03,-0.09,9.65,-0.63,-1.61,-3.19,-0.28,-8.72
76118,-0.3319091796875,-0.68719482421875,-0.242431640625,0.6068115234375,0.57000732421875,0.787353515625,-0.1497802734375,0.18109130859375,-0.0033333333333333335,-0.006666666666666667,-0.0033333333333333335,-0.0022222222222222222,-0.005555555555555556,0.0011111111111111111,9.66,-0.57,-1.57,-3.05,-0.27,-8.78,-0.01,0.0,0.04,1.4,0.01,-0.06,9.65,-0.63,-1.61,-4.46,-0.28,-8.72
76152,-0.3319091796875,-0.68719482421875,-0.242431640625,0.6068115234375,0.5699462890625,0.78741455078125,-0.149658203125,0.18096923828125,-0.0033333333333333335,0.0,-0.0022222222222222222,-0.0033333333333333335,0.0,0.0011111111111111111,9.64,-0.59,-1.57,-4.35,-0.26,-8.82,1.28,0.03,0.04,1.41,0.02,-0.11,9.65,-0.63,-1.61,-3.18,-0.28,-8.72
76185,-0.3319091796875,-0.68719482421875,-0.242431640625,0.6068115234375,0.57000732421875,0.78741455078125,-0.14959716796875,0.180908203125,0.14555555555555555,-0.0044444444444444444,-0.0044444444444444444,-0.0022222222222222222,-0.0033333333333333335,0.0,9.65,-0.57,-1.58,-4.35,-0.25,-8.8,0.0,0.06,0.03,1.4,0.01,-0.07,9.65,-0.63,-1.61,-3.18,-0.28,-8.72
76218,-0.3319091796875,-0.68719482421875,-0.242431640625,0.6068115234375,0.5699462890625,0.7874755859375,-0.14947509765625,0.18084716796875,-0.0022222222222222222,-0.0077777777777777776,-0.0011111111111111111,0.0,-0.0033333333333333335,-0.0022222222222222222,9.65,-0.59,-1.62,-3.05,-0.26,-8.8,1.29,0.02,0.06,1.4,0.02,-0.08,9.65,-0.63,-1.61,-4.46,-0.28,-8.72
76253,-0.3319091796875,-0.68719482421875,-0.242431640625,0.6068115234375,0.56982421875,0.78759765625,-0.14935302734375,0.1807861328125,0.14666666666666667,-0.0022222222222222222,-0.0044444444444444444,-0.0022222222222222222,0.0033333333333333335,0.0,9.65,-0.62,-1.59,-4.33,-0.25,-8.82,1.28,0.0,0.01,0.12,0.04,-0.09,9.65,-0.63,-1.61,-3.18,-0.28,-8.72
76288,-0.3319091796875,-0.68719482421875,-0.242431640625,0.6068115234375,0.56982421875,0.78759765625,-0.1492919921875,0.1807861328125,0.14888888888888888,-0.0011111111111111111,-0.008888888888888889,-0.006666666666666667,0.005555555555555556,-0.0022222222222222222,9.64,-0.59,-1.57,-3.05,-0.24,-8.8,1.29,0.03,0.0,0.11,0.03,-0.07,9.65,-0.63,-1.61,-4.45,-0.28,-8.72
76321,-0.33184814453125,-0.687255859375,-0.24237060546875,0.6068115234375,0.5699462890625,0.78753662109375,-0.14923095703125,0.1806640625,0.15,-0.0011111111111111111,-0.012222222222222223,-0.0011111111111111111,0.005555555555555556,0.0022222222222222222,9.64,-0.62,-1.58,-3.05,-0.24,-8.8,1.28,0.0,0.03,1.4,0.04,-0.07,9.65,-0.62,-1.61,-4.45,-0.28,-8.73
76356,-0.33172607421875,-0.68731689453125,-0.24249267578125,0.60675048828125,0.571044921875,0.78680419921875,-0.1494140625,0.180419921875,0.16,0.005555555555555556,-0.012222222222222223,-0.01,0.0033333333333333335,0.0011111111111111111,9.64,-0.58,-1.59,-3.06,-0.22,-8.84,1.29,0.05,0.04,0.11,0.05,-0.11,9.65,-0.62,-1.61,-3.17,-0.28,-8.73
76390,-0.3314208984375,-0.68743896484375,-0.24249267578125,0.6068115234375,0.571044921875,0.78680419921875,-0.1492919921875,0.1802978515625,0.14888888888888888,0.0033333333333333335,-0.016666666666666666,-0.0011111111111111111,0.0033333333333333335,-0.0011111111111111111,9.65,-0.56,-1.58,-4.33,-0.25,-8.83,0.01,0.06,0.04,1.39,0.04,-0.11,9.65,-0.61,-1.61,-4.45,-0.28,-8.73
76425,-0.33123779296875,-0.6875,-0.24267578125,0.606689453125,0.571044921875,0.786865234375,-0.14923095703125,0.18023681640625,-0.016666666666666666,0.01,-0.017777777777777778,-0.005555555555555556,-0.0022222222222222222,0.0022222222222222222,9.65,-0.59,-1.58,-3.03,-0.24,-8.84,1.28,0.02,0.03,0.12,0.02,-0.09,9.65,-0.61,-1.61,-3.17,-0.28,-8.73
76458,-0.3311767578125,-0.68756103515625,-0.2430419921875,0.6065673828125,0.57110595703125,0.786865234375,-0.14910888671875,0.18017578125,-0.0022222222222222222,0.005555555555555556,-0.016666666666666666,0.0011111111111111111,0.0022222222222222222,0.0022222222222222222,9.64,-0.55,-1.56,-3.04,-0.24,-8.81,1.28,0.07,0.06,0.12,0.03,-0.07,9.65,-0.6,-1.61,-3.16,-0.28,-8.73
76491,-0.33111572265625,-0.6876220703125,-0.24310302734375,0.60650634765625,0.571044921875,0.78692626953125,-0.1490478515625,0.18011474609375,-0.015555555555555555,-0.0044444444444444444,-0.01,0.14444444444444443,-0.0011111111111111111,0.0022222222222222222,9.65,-0.57,-1.59,-4.34,-0.24,-8.83,1.29,0.01,0.01,1.37,0.02,-0.11,9.65,-0.6,-1.61,-4.44,-0.28,-8.73
76527,-0.3311767578125,-0.6876220703125,-0.24322509765625,0.6064453125,0.571044921875,0.78692626953125,-0.14892578125,0.1800537109375,-0.013333333333333334,0.0044444444444444444,-0.013333333333333334,0.14333333333333334,0.0,0.0033333333333333335,9.65,-0.57,-1.6,-3.04,-0.22,-8.83,0.0,0.03,0.01,0.12,0.05,-0.09,9.65,-0.6,-1.61,-4.44,-0.28,-8.73
76560,-0.3310546875,-0.68768310546875,-0.2435302734375,0.6063232421875,0.57269287109375,0.7857666015625,-0.1492919921875,0.17974853515625,-0.016666666666666666,0.0,-0.02,0.0022222222222222222,0.0033333333333333335,0.005555555555555556,9.64,-0.57,-1.59,-4.31,-0.22,-8.85,0.0,0.03,0.03,1.4,0.02,-0.11,9.65,-0.59,-1.61,-3.16,-0.28,-8.73
76595,-0.33099365234375,-0.68768310546875,-0.24395751953125,0.606201171875,0.57318115234375,0.785400390625,-0.1494140625,0.1796875,-0.023333333333333334,0.0044444444444444444,-0.024444444444444446,-0.0022222222222222222,0.0044444444444444444,0.0022222222222222222,9.65,-0.57,-1.59,-4.32,-0.21,-8.8,0.0,0.01,0.02,0.13,0.05,-0.09,9.65,-0.58,-1.61,-3.16,-0.28,-8.73
76628,-0.33087158203125,-0.687744140625,-0.24444580078125,0.60595703125,0.57318115234375,0.78546142578125,-0.1494140625,0.18743896484375,-0.013333333333333334,0.005555555555555556,-0.022222222222222223,0.14222222222222222,0.011111111111111112,0.0022222222222222222,9.65,-0.53,-1.55,-2.99,-0.24,-8.81,1.28,0.06,0.07,0.16,0.03,-0.08,9.65,-0.58,-1.61,-4.44,-0.28,-8.73
76663,-0.330810546875,-0.687744140625,-0.2447509765625,0.60589599609375,0.5731201171875,0.78546142578125,-0.1494140625,0.17962646484375,-0.008888888888888889,-0.0033333333333333335,-0.0077777777777777776,0.14888888888888888,-0.0033333333333333335,0.0,9.68,-0.47,-1.57,-4.32,-0.25,-8.83,1.3,0.1,0.04,1.44,0.04,-0.08,9.65,-0.57,-1.61,-3.16,-0.28,-8.73
76699,-0.33087158203125,-0.68768310546875,-0.244873046875,0.6058349609375,0.572998046875,0.7855224609375,-0.14935302734375,0.17962646484375,-0.017777777777777778,0.0044444444444444444,0.0011111111111111111,0.01,-0.006666666666666667,-0.0022222222222222222,9.62,-0.54,-1.57,-3.04,-0.24,-8.82,1.28,0.0,0.05,0.12,0.03,-0.09,9.65,-0.57,-1.61,-4.44,-0.28,-8.73
76732,-0.33099365234375,-0.6876220703125,-0.2449951171875,0.60577392578125,0.572998046875,0.7855224609375,-0.14935302734375,0.18743896484375,-0.008888888888888889,-0.0011111111111111111,0.0,0.14444444444444443,-0.0011111111111111111,-0.0011111111111111111,9.66,-0.54,-1.56,-4.34,-0.24,-8.82,1.3,-0.01,0.08,0.11,0.03,-0.09,9.65,-0.57,-1.61,-3.16,-0.28,-8.73
76766,-0.3310546875,-0.6876220703125,-0.24505615234375,0.597900390625,0.572998046875,0.78558349609375,-0.14935302734375,0.1796875,-0.008888888888888889,0.0011111111111111111,-0.01,-0.005555555555555556,0.005555555555555556,0.0033333333333333335,9.64,-0.55,-1.53,-3.05,-0.23,-8.81,-0.04,0.02,0.1,1.39,0.04,-0.08,9.65,-0.57,-1.61,-3.16,-0.28,-8.73
