time (ms),qx,qy,qz,qw,qx2,qy2,qz2,qw2,mx1,my1,mz1,mx2,my2,mz2,gx1,gy1,gz1,gx2,gy2,gz2,ax1,ay1,az1,ax2,ay2,az2,lx1,ly1,lz1,lx2,ly2,lz2,grx1,gry1,grz1,grx2,gry2,grz2
425,-0.77703857421875,-0.589111328125,0.00189208984375,0.2216796875,-0.0615234375,-0.61956787109375,-0.1748046875,0.76275634765625,18.25,12.6875,40.1875,-36.375,5.5625,15.1875,-0.1288888888888889,0.13666666666666666,-0.03333333333333333,-0.0811111111111111,-0.02,-0.07444444444444444,2.63,-3.28,-8.41,9.32,1.04,2.24,-0.02,0.07,0.37,-0.17,-0.15,0.07,3.86,-3.35,-8.84,9.47,1.21,2.2
465,-0.77716064453125,-0.5889892578125,-0.00177001953125,0.22943115234375,-0.0621337890625,-0.61944580078125,-0.17694091796875,0.7623291015625,25.5625,11.5,40.0625,-35.5625,4.0625,16.0,-0.0811111111111111,0.12555555555555556,-0.024444444444444446,-0.14,-0.012222222222222223,-0.07777777777777778,2.77,-3.13,-8.36,9.28,1.24,2.25,1.37,0.12,0.51,-0.2,-0.16,0.06,3.91,-3.33,-8.83,9.47,1.23,2.2
504,-0.7772216796875,-0.5887451171875,-0.004638671875,0.2298583984375,-0.06329345703125,-0.619140625,-0.17962646484375,0.7618408203125,25.5625,10.75,40.0625,-35.25,5.1875,14.6875,-0.03,0.08777777777777777,-0.0033333333333333335,-0.09555555555555556,0.01,-0.07222222222222222,2.59,-3.21,-8.44,9.29,1.12,2.18,-0.03,0.05,0.34,-0.16,-0.06,0.0,2.65,-3.32,-8.83,9.47,1.24,2.21
542,-0.77716064453125,-0.58843994140625,-0.00616455078125,0.22296142578125,-0.0635986328125,-0.61871337890625,-0.1815185546875,0.76171875,25.5625,10.75,40.0625,-35.6875,3.6875,14.25,-0.0077777777777777776,0.11444444444444445,-0.013333333333333334,-0.07,0.034444444444444444,-0.042222222222222223,4.14,-3.17,-8.32,9.23,1.18,2.28,1.39,0.12,0.49,-0.23,-0.07,0.06,2.69,-3.32,-8.82,9.46,1.25,2.23
594,-0.7769775390625,-0.5880126953125,-0.00787353515625,0.2247314453125,-0.06390380859375,-0.61761474609375,-0.18292236328125,0.76220703125,26.6875,11.5,39.6875,-37.1875,3.6875,15.5625,0.17888888888888888,0.042222222222222223,0.016666666666666666,-0.023333333333333334,0.06222222222222222,-0.021111111111111112,4.08,-3.26,-8.37,9.24,1.16,2.38,1.35,0.02,0.38,-0.18,-0.12,0.1,2.72,-3.34,-8.8,9.45,1.26,2.26
637,-0.77691650390625,-0.58758544921875,-0.00811767578125,0.2259521484375,-0.06396484375,-0.616455078125,-0.183349609375,0.7630615234375,16.5625,10.375,40.0625,-37.1875,3.6875,15.5625,0.1811111111111111,0.03222222222222222,0.01888888888888889,-0.07444444444444444,0.057777777777777775,0.005555555555555556,4.12,-3.26,-8.34,9.25,1.18,2.4,1.39,0.1,0.44,-0.22,-0.01,0.07,2.73,-3.36,-8.79,9.45,1.25,2.3
678,-0.77691650390625,-0.58721923828125,-0.00811767578125,0.22705078125,-0.06488037109375,-0.615234375,-0.18414306640625,0.7637939453125,17.1875,12.25,40.5625,-36.0625,3.6875,14.6875,0.044444444444444446,-0.011111111111111112,0.024444444444444446,-0.058888888888888886,0.06555555555555556,0.034444444444444444,4.06,-3.3,-8.33,9.21,1.11,2.48,1.32,0.07,0.45,-0.23,-0.12,0.15,4.01,-3.38,-8.78,9.44,1.23,2.32
718,-0.77691650390625,-0.5867919921875,-0.00732421875,0.22802734375,-0.06597900390625,-0.61395263671875,-0.18450927734375,0.7646484375,17.1875,11.5,39.6875,-36.75,4.75,15.5,0.042222222222222223,-0.023333333333333334,0.02666666666666667,-0.09111111111111111,0.042222222222222223,0.03333333333333333,4.1,-3.32,-8.37,-0.49,-0.01,-0.01,0.09,0.07,0.41,-0.2,-0.12,0.05,4.0,-3.4,-8.78,9.44,1.21,2.35
747,-0.77703857421875,-0.58642578125,-0.00634765625,0.2286376953125,-0.06768798828125,-0.61285400390625,-0.1851806640625,0.76519775390625,17.5,11.5,39.6875,-35.6875,4.75,15.0625,0.05,-0.025555555555555557,0.03666666666666667,-0.1,0.042222222222222223,0.02666666666666667,2.77,-3.38,-8.32,9.24,0.95,2.44,0.04,0.02,0.45,-0.2,-0.24,0.08,2.72,-3.42,-8.77,9.44,1.19,2.36
774,-0.777099609375,-0.586181640625,-0.00579833984375,0.22906494140625,-0.069091796875,-0.61187744140625,-0.1859130859375,0.76568603515625,17.5,11.5,39.6875,-35.6875,4.75,15.0625,0.05444444444444444,-0.03111111111111111,0.03333333333333333,-0.16444444444444445,0.04111111111111111,-0.0077777777777777776,2.71,-3.37,-8.35,9.27,1.08,2.42,0.0,0.06,0.41,-0.13,-0.09,0.0,2.71,-3.44,-8.77,9.43,1.18,2.38
802,-0.77716064453125,-0.58587646484375,-0.005126953125,0.2296142578125,-0.0709228515625,-0.6109619140625,-0.18743896484375,0.765869140625,17.5,12.25,40.0625,-35.6875,3.25,13.875,0.05444444444444444,-0.008888888888888889,0.03333333333333333,-0.16111111111111112,0.03777777777777778,0.017777777777777778,2.77,-3.44,-8.36,9.21,1.03,2.46,0.1,0.0,0.42,-0.19,-0.12,0.07,2.71,-3.45,-8.76,9.43,1.16,2.39
826,-0.77716064453125,-0.5855712890625,-0.004638671875,0.23046875,-0.07269287109375,-0.61004638671875,-0.18853759765625,0.76617431640625,17.5,12.25,40.0625,-35.6875,3.25,13.875,0.04,-0.011111111111111112,0.02,-0.13555555555555557,0.034444444444444444,0.016666666666666666,2.78,-3.44,-8.33,9.29,0.98,2.45,0.06,0.02,0.42,-0.14,-0.17,0.04,2.71,-3.46,-8.76,9.43,1.15,2.4
854,-0.77716064453125,-0.58544921875,-0.00439453125,0.2308349609375,-0.07366943359375,-0.6094970703125,-0.18902587890625,0.76641845703125,17.5,11.875,40.875,-37.1875,3.25,14.6875,0.035555555555555556,-0.0022222222222222222,0.013333333333333334,-0.10555555555555556,0.04555555555555556,0.03111111111111111,2.83,-3.43,-8.34,9.25,0.98,2.49,0.11,0.03,0.41,-0.21,-0.13,0.09,2.71,-3.48,-8.75,9.43,1.13,2.42
884,-0.777099609375,-0.5853271484375,-0.00408935546875,0.2314453125,-0.0750732421875,-0.608642578125,-0.18963623046875,0.76678466796875,17.5,11.875,40.875,-36.0625,4.0625,14.25,0.03222222222222222,-0.006666666666666667,0.011111111111111112,-0.08222222222222222,0.044444444444444446,0.035555555555555556,2.74,-3.45,-8.32,9.26,0.96,2.48,0.02,0.03,0.42,-0.14,-0.16,0.04,2.72,-3.48,-8.75,9.43,1.12,2.44
913,-0.7769775390625,-0.58526611328125,-0.00384521484375,0.23193359375,-0.07598876953125,-0.6077880859375,-0.189697265625,0.76739501953125,17.5,11.875,39.25,-36.0625,4.0625,14.25,0.03888888888888889,-0.0011111111111111111,0.0077777777777777776,-0.03888888888888889,0.06555555555555556,0.04111111111111111,2.77,-3.43,-8.34,9.23,0.99,2.48,0.04,0.06,0.4,-0.16,-0.11,0.01,2.72,-3.49,-8.74,9.42,1.1,2.46
940,-0.77685546875,-0.585205078125,-0.00372314453125,0.232421875,-0.07684326171875,-0.60693359375,-0.189697265625,0.7679443359375,17.5,11.875,39.25,-37.875,3.6875,15.0625,0.021111111111111112,0.005555555555555556,0.0011111111111111111,-0.04555555555555556,0.04888888888888889,0.052222222222222225,2.75,-3.47,-8.32,9.27,0.93,2.51,-0.02,0.0,0.37,-0.15,-0.16,0.04,2.72,-3.5,-8.74,9.42,1.08,2.47
967,-0.77667236328125,-0.585205078125,-0.0035400390625,0.23297119140625,-0.077392578125,-0.60638427734375,-0.18951416015625,0.76837158203125,18.5625,11.875,39.375,-37.875,3.6875,15.0625,0.027777777777777776,0.02,-0.0044444444444444444,-0.021111111111111112,0.058888888888888886,0.04888888888888889,2.74,-3.5,-8.35,9.28,0.95,2.59,0.04,0.01,0.43,-0.13,-0.11,0.1,2.73,-3.51,-8.73,9.42,1.07,2.49
993,-0.776611328125,-0.58514404296875,-0.0035400390625,0.23345947265625,-0.07806396484375,-0.60552978515625,-0.18927001953125,0.76904296875,17.1875,12.25,39.0,-35.0,4.0625,14.375,0.028888888888888888,0.016666666666666666,-0.01,-0.011111111111111112,0.07666666666666666,0.06111111111111111,2.78,-3.46,-8.3,9.19,0.96,2.6,0.01,0.06,0.43,-0.22,-0.08,0.12,2.73,-3.52,-8.73,9.42,1.05,2.5
1020,-0.77642822265625,-0.5850830078125,-0.00335693359375,0.2340087890625,-0.07867431640625,-0.6046142578125,-0.18865966796875,0.76983642578125,17.1875,12.25,39.0,-35.0,4.0625,14.375,0.034444444444444444,-0.0022222222222222222,-0.0033333333333333335,-0.023333333333333334,0.04111111111111111,0.08333333333333333,2.82,-3.48,-8.31,9.23,-326.72,2.65,0.08,0.04,0.41,-0.19,-0.09,0.11,2.73,-3.53,-8.72,9.41,1.03,2.52
1046,-0.77630615234375,-0.5850830078125,-0.003173828125,0.234619140625,-0.0792236328125,-0.6041259765625,-0.1881103515625,0.77032470703125,18.25,13.0,39.75,-36.75,4.5,15.0625,0.043333333333333335,-0.0033333333333333335,0.0,0.017777777777777778,0.043333333333333335,0.10111111111111111,2.81,-4.76,-8.3,9.18,0.89,2.62,0.07,0.04,0.41,-0.23,-0.12,0.09,2.74,-3.54,-8.72,9.41,1.0,2.53
1073,-0.77618408203125,-0.5850830078125,-0.0029296875,0.23492431640625,-0.0799560546875,-0.603515625,-0.18695068359375,0.77099609375,18.25,13.0,39.75,-36.75,4.5,15.0625,0.03111111111111111,-0.03,0.0022222222222222222,-0.0022222222222222222,0.022222222222222223,0.10111111111111111,2.8,-3.5,-8.26,9.18,0.86,2.66,0.06,0.04,0.45,-0.27,-0.08,0.16,2.73,-3.54,-8.72,9.41,0.98,2.54
1101,-0.77606201171875,-0.585205078125,-0.00244140625,0.23516845703125,-0.080810546875,-0.60308837890625,-0.18572998046875,0.77154541015625,17.5,12.25,39.375,-36.75,3.25,13.875,0.022222222222222223,-0.043333333333333335,0.0044444444444444444,0.03333333333333333,0.0011111111111111111,0.11444444444444445,2.8,-3.52,-8.27,9.19,0.84,2.64,0.06,0.06,0.4,-0.25,-0.11,0.15,2.73,-3.55,-8.72,9.42,0.95,2.54
1125,-0.77593994140625,-0.5853271484375,-0.0018310546875,0.23516845703125,-0.08148193359375,-0.6029052734375,-0.18414306640625,0.77197265625,17.5,12.25,39.375,-36.75,3.25,13.875,0.016666666666666666,-0.07111111111111111,0.012222222222222223,0.03777777777777778,-0.006666666666666667,0.11444444444444445,2.72,-3.52,-8.27,9.25,0.75,2.67,0.0,0.03,0.45,-0.17,-0.17,0.12,2.71,-3.56,-8.72,9.42,0.93,2.54
1154,-0.77593994140625,-0.58538818359375,-0.001220703125,0.23504638671875,-0.08184814453125,-0.602783203125,-0.18304443359375,0.77227783203125,17.1875,13.0,39.75,-37.5,4.5,14.375,0.011111111111111112,-0.07222222222222222,0.008888888888888889,0.027777777777777776,-0.024444444444444446,0.10222222222222223,2.7,-3.51,-8.29,9.23,0.81,2.6,-0.01,0.06,0.38,-0.2,-0.11,0.11,2.7,-3.56,-8.72,9.42,0.9,2.54
1178,-0.77593994140625,-0.5855712890625,-0.00042724609375,0.23455810546875,-0.08270263671875,-0.60296630859375,-0.18170166015625,0.77239990234375,17.1875,13.0,39.75,-37.5,4.5,14.375,0.0044444444444444444,-0.07333333333333333,0.016666666666666666,0.015555555555555555,-0.03,0.10222222222222223,2.62,-3.5,-8.34,9.29,0.66,2.64,-0.1,0.01,0.36,-0.13,-0.22,0.1,2.68,-3.56,-8.73,9.43,0.87,2.53
1206,-0.77606201171875,-0.5855712890625,0.0001220703125,0.2342529296875,-0.083251953125,-0.60308837890625,-0.18072509765625,0.7724609375,18.25,11.875,40.5625,-37.1875,5.5625,14.0,0.006666666666666667,-0.05444444444444444,0.014444444444444444,0.01,-0.034444444444444444,0.09222222222222222,2.58,-3.55,-8.36,9.33,0.57,2.56,-0.09,0.01,0.36,-0.1,-0.27,0.02,2.67,-3.56,-8.73,9.43,0.84,2.53
1233,-0.776123046875,-0.5855712890625,0.000732421875,0.23388671875,-0.08453369140625,-0.6031494140625,-0.179931640625,0.7724609375,18.25,11.875,40.5625,-35.25,5.5625,13.375,-0.01,-0.027777777777777776,0.011111111111111112,-0.07666666666666666,-0.028888888888888888,0.03222222222222222,2.72,-3.51,-8.31,9.26,0.63,2.51,0.05,0.05,0.42,-0.2,-0.19,-0.01,2.67,-3.56,-8.73,9.43,0.83,2.52
1261,-0.7762451171875,-0.58551025390625,0.00091552734375,0.2337646484375,-0.08587646484375,-0.6031494140625,-0.18023681640625,0.772216796875,17.5,11.1875,39.75,-35.25,5.5625,13.375,-0.008888888888888889,-0.0077777777777777776,0.01,-0.09,-0.03222222222222222,0.006666666666666667,2.62,-3.53,-8.35,9.32,0.65,2.5,-0.06,0.07,0.45,-0.15,-0.16,-0.02,2.67,-3.56,-8.73,9.44,0.82,2.52
1286,-0.7762451171875,-0.58551025390625,0.00091552734375,0.2337646484375,-0.086669921875,-0.60321044921875,-0.1806640625,0.77203369140625,17.5,11.1875,39.75,-36.1875,4.75,14.25,-0.0077777777777777776,-0.005555555555555556,0.0033333333333333335,-0.09,-0.022222222222222223,-0.0011111111111111111,2.66,-3.5,-8.34,9.29,0.72,2.53,0.0,0.06,0.38,-0.14,-0.09,0.01,2.67,-3.56,-8.73,9.44,0.81,2.52
1315,-0.7762451171875,-0.58551025390625,0.00091552734375,0.23382568359375,-0.087646484375,-0.60308837890625,-0.18133544921875,0.7718505859375,17.875,13.375,40.25,-36.1875,4.75,14.25,0.0022222222222222222,-0.0011111111111111111,0.008888888888888889,-0.052222222222222225,-0.005555555555555556,-0.0022222222222222222,2.61,-3.52,-8.32,9.29,0.54,2.54,-0.05,0.04,0.4,-0.14,-0.26,0.02,2.67,-3.57,-8.73,9.44,0.81,2.52
1342,-0.77618408203125,-0.58551025390625,0.0008544921875,0.23394775390625,-0.08837890625,-0.60296630859375,-0.18170166015625,0.77178955078125,17.5,11.5,40.1875,-37.1875,4.75,13.875,0.0044444444444444444,0.013333333333333334,0.005555555555555556,-0.06888888888888889,-0.006666666666666667,-0.027777777777777776,2.71,-3.51,-8.3,9.28,0.58,2.57,0.05,0.04,0.4,-0.19,-0.15,0.05,2.67,-3.57,-8.73,9.44,0.81,2.52
1369,-0.77618408203125,-0.58538818359375,0.0006103515625,0.2342529296875,-0.08917236328125,-0.60284423828125,-0.18280029296875,0.771484375,17.5,11.5,40.1875,-37.1875,4.75,13.875,-0.006666666666666667,0.024444444444444446,0.0022222222222222222,-0.11777777777777777,-0.02666666666666667,-0.05333333333333334,2.69,-3.52,-8.32,9.28,0.74,2.51,-0.04,0.08,0.38,-0.15,-0.06,0.0,2.68,-3.57,-8.72,9.44,0.81,2.52
1396,-0.776123046875,-0.5853271484375,0.00042724609375,0.23443603515625,-0.08978271484375,-0.60284423828125,-0.18377685546875,0.77117919921875,17.1875,12.25,39.375,-36.0625,5.1875,13.875,0.005555555555555556,0.021111111111111112,0.0033333333333333335,-0.08555555555555555,-0.013333333333333334,-0.042222222222222223,2.64,-3.51,-8.31,9.29,0.71,2.6,-0.04,0.06,0.4,-0.14,-0.1,0.07,2.69,-3.57,-8.72,9.44,0.81,2.52
1425,-0.776123046875,-0.58526611328125,0.0001220703125,0.23480224609375,-0.09014892578125,-0.6026611328125,-0.1846923828125,0.7711181640625,17.1875,12.25,39.375,-36.0625,5.1875,13.875,0.0044444444444444444,0.025555555555555557,-0.0033333333333333335,-0.03666666666666667,0.015555555555555555,-0.03111111111111111,2.72,-3.51,-8.29,9.23,0.72,2.6,0.02,0.05,0.42,-0.2,-0.09,0.07,2.69,-3.57,-8.72,9.43,0.82,2.52
1466,-0.77606201171875,-0.58514404296875,-0.0001220703125,0.23516845703125,-0.0902099609375,-0.60247802734375,-0.18524169921875,0.77105712890625,17.1875,13.0,39.0,-36.0625,4.75,14.25,-0.0044444444444444444,0.011111111111111112,0.0011111111111111111,-0.027777777777777776,-0.0011111111111111111,-0.015555555555555555,2.74,-3.51,-8.33,9.28,0.73,2.62,0.02,0.06,0.41,-0.18,-0.05,0.06,3.98,-3.57,-8.71,9.43,0.82,2.53
1508,-0.77606201171875,-0.5850830078125,-0.0003662109375,0.2354736328125,-0.09039306640625,-0.60235595703125,-0.18572998046875,0.77105712890625,16.75,12.25,39.75,-35.25,4.5,14.25,0.14666666666666667,0.0022222222222222222,0.0033333333333333335,0.14777777777777779,0.0022222222222222222,0.0044444444444444444,2.7,-3.52,-8.3,9.2,0.74,2.6,0.01,0.04,0.39,-0.19,-0.05,0.11,3.99,-3.58,-8.71,9.43,0.82,2.53
1549,-0.7760009765625,-0.58502197265625,-0.00042724609375,0.23565673828125,-0.0904541015625,-0.60223388671875,-0.18560791015625,0.77899169921875,16.75,12.25,39.75,-37.875,5.5625,13.875,-0.01,-0.016666666666666666,0.006666666666666667,0.15333333333333332,-0.0077777777777777776,0.016666666666666666,2.7,-3.5,-8.33,9.28,0.73,2.56,-0.04,0.06,0.41,-0.13,-0.1,0.01,3.99,-3.58,-8.71,9.43,0.81,2.53
1589,-0.77593994140625,-0.5850830078125,-0.0003662109375,0.2435302734375,-0.0906982421875,-0.6021728515625,-0.18524169921875,0.77911376953125,18.25,14.1875,39.0,-37.875,5.5625,13.875,-0.0033333333333333335,-0.0044444444444444444,0.0044444444444444444,0.14777777777777779,-0.0077777777777777776,0.022222222222222223,2.68,-3.52,-8.3,9.28,0.69,2.56,0.0,0.05,0.43,-0.17,-0.12,0.03,3.99,-3.58,-8.71,9.43,0.8,2.53
1628,-0.77593994140625,-0.5850830078125,-0.0003662109375,0.24365234375,-0.0909423828125,-0.60211181640625,-0.18487548828125,0.77923583984375,18.25,11.875,39.75,-37.1875,5.1875,15.0625,-0.0033333333333333335,-0.005555555555555556,0.0044444444444444444,0.15,-0.0044444444444444444,0.0022222222222222222,3.93,-3.51,-8.31,9.3,0.63,2.51,-0.06,0.06,0.4,-0.13,-0.16,-0.01,3.99,-3.58,-8.71,9.43,0.8,2.53
1671,-0.77593994140625,-0.58502197265625,-0.00042724609375,0.2437744140625,-0.091064453125,-0.60205078125,-0.184814453125,0.77923583984375,17.5,12.25,39.75,-36.5,4.0625,13.0625,-0.0033333333333333335,0.006666666666666667,-0.0033333333333333335,0.14444444444444443,0.0,-0.017777777777777778,4.03,-3.49,-8.29,9.24,0.74,2.59,0.03,0.09,0.41,-0.19,-0.06,0.05,3.99,-3.58,-8.71,9.43,0.8,2.53
1712,-0.77587890625,-0.58502197265625,-0.00042724609375,0.243896484375,-0.09075927734375,-0.60205078125,-0.18505859375,0.77923583984375,18.5625,11.875,39.375,-35.25,5.5625,13.375,-0.0033333333333333335,0.0033333333333333335,-0.005555555555555556,0.16555555555555557,-0.0044444444444444444,-0.015555555555555555,3.96,-3.48,-8.31,9.28,0.77,2.54,-0.03,0.1,0.39,-0.15,-0.04,0.0,3.99,-3.58,-8.71,9.43,0.81,2.53
1753,-0.77587890625,-0.58502197265625,-0.00048828125,0.24395751953125,-0.09027099609375,-0.60211181640625,-0.184814453125,0.77923583984375,18.5625,11.875,39.375,-35.0,6.0,13.375,-0.0011111111111111111,0.0022222222222222222,-0.0011111111111111111,0.014444444444444444,-0.005555555555555556,-0.006666666666666667,4.01,-3.5,-8.32,9.24,0.76,2.55,0.02,0.07,0.38,-0.19,-0.05,0.01,2.71,-3.58,-8.71,9.43,0.81,2.53
1795,-0.77581787109375,-0.58502197265625,-0.00048828125,0.23626708984375,-0.09033203125,-0.6021728515625,-0.184814453125,0.77923583984375,25.5,12.25,39.375,-37.5625,5.1875,13.875,0.005555555555555556,-0.0044444444444444444,0.0022222222222222222,0.012222222222222223,-0.0033333333333333335,-0.0022222222222222222,2.65,-3.48,-8.32,9.27,0.7,2.53,-0.05,0.08,0.38,-0.15,-0.07,0.0,2.71,-3.58,-8.71,9.43,0.81,2.53
1836,-0.77581787109375,-0.58502197265625,-0.00054931640625,0.244140625,-0.09014892578125,-0.6021728515625,-0.18463134765625,0.771484375,18.25,12.6875,40.1875,-37.5625,5.1875,13.875,-0.005555555555555556,-0.0011111111111111111,-0.0022222222222222222,0.14333333333333334,-0.0022222222222222222,-0.013333333333333334,4.01,-3.5,-8.29,9.23,0.72,2.61,1.29,0.08,0.38,-0.17,-0.02,0.03,2.72,-3.59,-8.71,9.43,0.81,2.53
1877,-0.77581787109375,-0.58502197265625,-0.00054931640625,0.23638916015625,-0.09002685546875,-0.60211181640625,-0.18475341796875,0.771484375,17.1875,12.6875,39.0,-35.75,5.1875,13.0625,-0.008888888888888889,0.0033333333333333335,0.0022222222222222222,0.14666666666666667,-0.0044444444444444444,-0.021111111111111112,2.69,-3.5,-8.32,9.28,0.72,2.55,-0.08,0.05,0.35,-0.14,-0.14,0.0,4.0,-3.59,-8.71,9.43,0.82,2.53
1920,-0.77581787109375,-0.58502197265625,-0.0006103515625,0.2364501953125,-0.08978271484375,-0.60211181640625,-0.1851806640625,0.77142333984375,17.1875,11.875,40.1875,-36.5625,4.0625,14.25,-0.017777777777777778,0.006666666666666667,-0.0044444444444444444,-0.01888888888888889,0.0044444444444444444,-0.03666666666666667,3.99,-3.46,-8.32,9.25,0.79,2.57,-0.01,0.12,0.38,-0.17,-0.03,0.03,4.0,-3.59,-8.7,9.43,0.83,2.53
1959,-0.77581787109375,-0.5849609375,-0.0008544921875,0.244384765625,-0.08953857421875,-0.60205078125,-0.1859130859375,0.77911376953125,17.1875,13.0,39.375,-36.1875,5.5625,14.25,-0.005555555555555556,0.014444444444444444,-0.0044444444444444444,-0.0033333333333333335,0.015555555555555555,-0.03333333333333333,3.97,-3.48,-8.36,9.29,0.81,2.5,-0.03,0.11,0.34,-0.13,-0.02,-0.03,4.01,-3.59,-8.7,9.43,0.84,2.54
1997,-0.7757568359375,-0.58489990234375,-0.00115966796875,0.24462890625,-0.0892333984375,-0.6019287109375,-0.1865234375,0.77911376953125,25.1875,13.0,39.375,-37.25,4.5,14.25,-0.0011111111111111111,0.021111111111111112,-0.0077777777777777776,-0.0022222222222222222,0.02666666666666667,-0.02666666666666667,2.75,-3.51,-8.34,9.24,0.81,2.6,-0.08,0.04,0.37,-0.18,0.0,0.03,4.02,-3.59,-8.7,9.42,0.86,2.55
2035,-0.7757568359375,-0.58477783203125,-0.00152587890625,0.2371826171875,-0.08843994140625,-0.60174560546875,-0.18634033203125,0.7716064453125,25.875,12.6875,38.1875,-37.25,4.5,14.25,-0.01888888888888889,0.03333333333333333,-0.011111111111111112,0.22444444444444445,0.043333333333333335,0.013333333333333334,4.03,-3.47,-8.3,9.24,0.88,2.52,1.28,0.11,0.4,-0.21,0.02,0.0,4.03,-3.58,-8.7,9.42,0.86,2.56
2075,-0.77569580078125,-0.584716796875,-0.00225830078125,0.23748779296875,-0.08734130859375,-0.60125732421875,-0.18536376953125,0.7723388671875,25.875,11.875,39.0,-36.1875,5.1875,14.25,0.14555555555555555,0.022222222222222223,-0.008888888888888889,0.18555555555555556,0.04111111111111111,0.028888888888888888,4.04,-3.5,-8.37,9.27,0.83,2.57,-0.04,0.08,0.4,-0.14,-0.02,0.02,2.76,-3.58,-8.69,9.42,0.85,2.57
2116,-0.775634765625,-0.58465576171875,-0.00244140625,0.24560546875,-0.08685302734375,-0.60064697265625,-0.1844482421875,0.77313232421875,24.75,11.875,39.0,-36.5625,5.1875,14.6875,0.15666666666666668,0.0077777777777777776,-0.01,0.19333333333333333,0.03888888888888889,0.03,2.78,-3.5,-8.33,9.22,0.82,2.65,1.31,0.09,0.34,-0.22,0.04,0.11,2.76,-3.59,-8.69,9.41,0.84,2.59
2155,-0.77557373046875,-0.58465576171875,-0.00238037109375,0.245849609375,-0.08624267578125,-0.6002197265625,-0.18316650390625,0.7738037109375,25.1875,12.25,39.75,-35.0625,5.1875,13.0625,0.15,0.005555555555555556,-0.006666666666666667,0.10333333333333333,0.028888888888888888,0.05333333333333334,2.75,-3.49,-8.27,9.24,0.75,2.64,1.31,0.1,0.38,-0.19,-0.05,0.03,2.76,-3.59,-8.69,9.41,0.84,2.6
2195,-0.77557373046875,-0.58465576171875,-0.00238037109375,0.238037109375,-0.08544921875,-0.59991455078125,-0.18157958984375,0.77447509765625,25.1875,12.25,39.75,-35.75,5.1875,14.25,0.14888888888888888,-0.0033333333333333335,0.0011111111111111111,0.17,0.013333333333333334,0.03111111111111111,2.75,-3.52,-8.3,9.24,0.8,2.62,1.28,0.09,0.39,-0.14,-0.03,0.0,2.76,-3.59,-8.69,9.41,0.83,2.6
2236,-0.77557373046875,-0.58465576171875,-0.0023193359375,0.238037109375,-0.08538818359375,-0.5997314453125,-0.18096923828125,0.7747802734375,18.25,11.5,41.0,-35.75,5.1875,14.25,0.14555555555555555,-0.005555555555555556,0.0011111111111111111,-0.0044444444444444444,0.011111111111111112,0.011111111111111112,4.04,-3.48,-8.32,9.26,0.79,2.6,1.32,0.12,0.41,-0.13,-0.01,0.02,2.76,-3.59,-8.69,9.41,0.82,2.61
2276,-0.77557373046875,-0.584716796875,-0.00225830078125,0.23797607421875,-0.08551025390625,-0.599609375,-0.1807861328125,0.77490234375,19.0,12.25,39.0,-35.375,4.5,13.875,0.15,-0.0077777777777777776,0.0011111111111111111,-0.02666666666666667,-0.005555555555555556,0.008888888888888889,4.04,-3.5,-8.27,9.24,0.77,2.66,-0.02,0.09,0.39,-0.15,-0.04,0.03,2.76,-3.59,-8.69,9.41,0.82,2.61
2316,-0.77557373046875,-0.584716796875,-0.002197265625,0.23797607421875,-0.08587646484375,-0.5994873046875,-0.18109130859375,0.77484130859375,25.1875,11.875,39.0,-36.5625,5.5625,13.375,-0.0022222222222222222,-0.02,0.0044444444444444444,-0.044444444444444446,-0.015555555555555555,-0.0022222222222222222,2.78,-3.48,-8.32,9.26,0.78,2.61,1.28,0.09,0.35,-0.15,-0.05,0.01,4.03,-3.59,-8.69,9.41,0.81,2.61
2356,-0.77557373046875,-0.58477783203125,-0.001953125,0.24554443359375,-0.08660888671875,-0.59942626953125,-0.181640625,0.77471923828125,25.1875,11.875,38.5625,-36.875,5.1875,14.25,-0.0077777777777777776,-0.01888888888888889,0.0022222222222222222,-0.034444444444444444,-0.014444444444444444,-0.0044444444444444444,2.76,-3.48,-8.34,9.23,0.72,2.58,-0.01,0.09,0.38,-0.14,-0.06,0.0,2.75,-3.59,-8.69,9.41,0.81,2.6
2396,-0.77557373046875,-0.5848388671875,-0.00177001953125,0.237548828125,-0.087158203125,-0.5994873046875,-0.18206787109375,0.7745361328125,25.1875,11.875,38.5625,-35.75,4.75,14.25,-0.016666666666666666,-0.011111111111111112,0.0011111111111111111,-0.028888888888888888,-0.013333333333333334,-0.0022222222222222222,4.02,-3.49,-8.28,9.22,0.85,2.62,-0.01,0.1,0.38,-0.21,-0.05,-0.03,2.74,-3.59,-8.7,9.41,0.81,2.6
2438,-0.775634765625,-0.58489990234375,-0.00164794921875,0.23724365234375,-0.0875244140625,-0.59954833984375,-0.18231201171875,0.77435302734375,17.1875,11.875,40.1875,-35.75,4.75,14.25,-0.006666666666666667,-0.013333333333333334,0.006666666666666667,-0.017777777777777778,-0.01,0.0,2.73,-3.48,-8.3,9.29,0.74,2.62,1.3,0.08,0.39,-0.11,-0.03,0.01,4.02,-3.58,-8.7,9.41,0.81,2.6
