time,ax,ay,az,gx,gy,gz,ax2,ay2,az2,gx2,gy2,gz2
38231,64892,64054,1227,300,75,68,64677,1688,65113,427,64868,65194
38248,64892,64054,1227,300,75,68,64748,1709,65102,494,65350,65089
38264,64892,64054,1227,300,75,68,64748,1709,65102,494,65350,65089
38283,64903,64124,1303,322,274,237,64748,1709,65102,548,65340,64804
38301,64903,64124,1303,322,274,237,64748,1709,65102,548,65340,64804
38319,64903,64124,1303,144,501,349,64748,1709,65102,548,65340,64804
38336,64903,64124,1303,144,501,349,64648,1650,65069,484,68,64820
38355,64781,64058,1333,119,433,279,64648,1650,65069,484,68,64820
38372,64781,64058,1333,119,433,279,64648,1650,65069,480,195,64892
38390,64781,64058,1333,249,277,225,64648,1650,65069,480,195,64892
38409,64781,64058,1333,249,277,225,64589,1629,65006,538,120,64738
38426,64781,64058,1333,249,277,225,64589,1629,65006,538,120,64738
38444,64789,64125,1299,268,127,244,64589,1629,65006,709,66,64278
38463,64789,64125,1299,268,127,244,64589,1629,65006,709,66,64278
38481,64789,64125,1299,80,65494,406,64589,1629,65006,709,66,64278
38498,64789,64125,1299,80,65494,406,64550,1708,64929,864,65331,63715
38518,64786,64144,1334,65355,65304,483,64550,1708,64929,864,65331,63715
38535,64786,64144,1334,65355,65304,483,64550,1708,64929,1108,65126,63249
38552,64786,64144,1334,65093,65465,361,64550,1708,64929,1108,65126,63249
38570,64786,64144,1334,65093,65465,361,64260,1808,64769,1705,65039,63117
38588,64786,64144,1334,65093,65465,361,64260,1808,64769,1705,65039,63117
38605,64751,64101,1337,64684,196,153,64260,1808,64769,2947,65208,62716
38624,64751,64101,1337,64684,196,153,64260,1808,64769,2947,65208,62716
38642,64751,64101,1337,63900,1440,65422,64260,1808,64769,2947,65208,62716
38659,64751,64101,1337,63900,1440,65422,63756,2890,64566,4929,689,61208
38678,64798,63741,1532,62708,4952,1694,63756,2890,64566,4929,689,61208
38695,64798,63741,1532,62708,4952,1694,63756,2890,64566,6492,65247,60729
38712,64798,63741,1532,65146,10552,6483,63756,2890,64566,6492,65247,60729
38730,64798,63741,1532,65146,10552,6483,64606,1797,64823,5339,63667,61982
38748,64798,63741,1532,65146,10552,6483,64606,1797,64823,5339,63667,61982
38766,64789,63234,1904,2204,12340,8927,64606,1797,64823,2608,63274,63328
38785,64789,63234,1904,2204,12340,8927,64606,1797,64823,2608,63274,63328
38803,64789,63234,1904,65270,11861,8066,64606,1797,64823,65434,63514,758
38822,64789,63234,1904,65270,11861,8066,65069,65430,65507,65434,63514,758
38839,64168,63956,1328,62308,61640,59280,65069,65430,65507,65434,63514,758
38856,64168,63956,1328,62308,61640,59280,65069,65430,65507,62812,1557,2649
38874,64168,63956,1328,65390,59292,58747,65069,65430,65507,62812,1557,2649
38892,64168,63956,1328,65390,59292,58747,64915,497,690,62705,65391,3849
38910,64168,63956,1328,65390,59292,58747,64915,497,690,62705,65391,3849
38929,65056,63817,65252,1523,62109,58222,64915,497,690,62049,63278,4938
38947,65056,63817,65252,1523,62109,58222,64915,497,690,62049,63278,4938
38964,65056,63817,65252,939,60135,59068,64915,497,690,60650,538,4890
38982,65056,63817,65252,939,60135,59068,64260,1065,65379,60650,538,4890
38999,63268,64456,779,662,58177,61299,64260,1065,65379,60650,538,4890
39017,63268,64456,779,662,58177,61299,64260,1065,65379,60079,2161,4694
39036,63268,64456,779,728,59306,62784,64260,1065,65379,60079,2161,4694
39054,63268,64456,779,728,59306,62784,62888,1036,63684,61098,1882,3689
39071,63268,64456,779,728,59306,62784,62888,1036,63684,61098,1882,3689
39090,62343,64482,65294,494,61892,64386,62888,1036,63684,63015,1060,1893
39108,62343,64482,65294,494,61892,64386,62888,1036,63684,63015,1060,1893
39126,62343,64482,65294,374,64730,1744,63273,963,63580,87,728,54
39144,62343,64482,65294,374,64730,1744,63273,963,63580,87,728,54
39162,64069,63708,622,2926,65043,1250,63273,963,63580,87,728,54
39179,64069,63708,622,2926,65043,1250,63273,963,63580,615,63941,65525
39197,64069,63708,622,2926,65043,1250,63273,963,63580,615,63941,65525
39215,64069,63708,622,1975,546,414,64554,1854,65171,65167,64794,124
39233,64069,63708,622,1975,546,414,64554,1854,65171,65167,64794,124
39251,64866,63681,1517,842,65453,65532,64554,1854,65171,65301,65511,819
39269,64866,63681,1517,842,65453,65532,64554,1854,65171,65301,65511,819
39288,64866,63681,1517,993,65318,254,64475,1773,65372,123,65404,683
39306,64866,63681,1517,993,65318,254,64475,1773,65372,123,65404,683
39325,64789,64116,1232,499,26,221,64475,1773,65372,66,65487,299
39343,64789,64116,1232,499,26,221,64475,1773,65372,66,65487,299
39361,64789,64116,1232,57,74,59,64475,1773,65372,66,65487,299
39379,64789,64116,1232,57,74,59,64593,1646,65169,65479,65423,107
39398,64789,64116,1232,57,74,59,64593,1646,65169,65479,65423,107
39416,64762,64063,1229,25,18,65513,64593,1646,65169,103,164,56
39434,64762,64063,1229,25,18,65513,64593,1646,65169,103,164,56
39452,64762,64063,1229,74,7,9,64553,1643,65219,142,214,129
39470,64762,64063,1229,74,7,9,64553,1643,65219,142,214,129
39487,64785,64046,1246,22,22,14,64553,1643,65219,145,130,65532
39505,64785,64046,1246,22,22,14,64553,1643,65219,145,130,65532
39523,64785,64046,1246,65407,57,30,64553,1643,65219,118,65527,65308
39540,64785,64046,1246,65407,57,30,64580,1656,65210,118,65527,65308
39559,64785,64046,1246,65407,57,30,64580,1656,65210,118,65527,65308
39577,64778,64049,1232,65418,110,143,64580,1656,65210,115,65491,65347
39595,64778,64049,1232,65418,110,143,64580,1656,65210,115,65491,65347
39613,64778,64049,1232,14,89,148,64525,1623,65203,101,65498,65497
39632,64778,64049,1232,14,89,148,64525,1623,65203,101,65498,65497
39650,64740,64028,1224,46,70,79,64525,1623,65203,14,65336,65529
39669,64740,64028,1224,46,70,79,64525,1623,65203,14,65336,65529
39686,64740,64028,1224,36,18,7,64539,1624,65188,65529,65415,65506
39704,64740,64028,1224,36,18,7,64539,1624,65188,65529,65415,65506
39720,64740,64028,1224,36,18,7,64539,1624,65188,65529,65415,65506
39739,64744,64046,1229,4,65525,65512,64539,1624,65188,0,65491,65458
39758,64744,64046,1229,4,65525,65512,64539,1624,65188,0,65491,65458
39775,64744,64046,1229,65513,65509,11,64545,1631,65208,1,65419,65402
39793,64744,64046,1229,65513,65509,11,64545,1631,65208,1,65419,65402
39811,64754,64053,1225,65512,65525,9,64545,1631,65208,65520,65380,65396
39829,64754,64053,1225,65512,65525,9,64545,1631,65208,65520,65380,65396
39846,64754,64053,1225,65486,1,65524,64531,1623,65213,65500,65348,65368
39865,64754,64053,1225,65486,1,65524,64531,1623,65213,65500,65348,65368
39884,64754,64053,1225,65486,1,65524,64531,1623,65213,65479,65370,65280
39901,64753,64050,1223,65424,19,65529,64531,1623,65213,65479,65370,65280
39919,64753,64050,1223,65424,19,65529,64531,1623,65213,65479,65370,65280
39937,64753,64050,1223,65421,49,48,64511,1617,65226,65517,65431,65221
39955,64753,64050,1223,65421,49,48,64511,1617,65226,65517,65431,65221
39974,64742,64027,1215,65464,2,36,64511,1617,65226,5,65515,65246
39992,64742,64027,1215,65464,2,36,64511,1617,65226,5,65515,65246
40010,64742,64027,1215,65468,21,76,64477,1628,65212,7,65395,65162
40028,64742,64027,1215,65468,21,76,64477,1628,65212,7,65395,65162
40045,64742,64027,1215,65468,21,76,64477,1628,65212,56,65379,65139
40062,64744,64020,1218,65466,62,178,64477,1628,65212,56,65379,65139
40078,64744,64020,1218,65466,62,178,64477,1628,65212,56,65379,65139
40096,64744,64020,1218,65254,246,207,64391,1807,65164,89,65298,65196
40115,64744,64020,1218,65254,246,207,64391,1807,65164,89,65298,65196
40133,64545,63882,1310,64414,1024,65425,64391,1807,65164,65326,63638,65159
40151,64545,63882,1310,64414,1024,65425,64391,1807,65164,65326,63638,65159
40170,64545,63882,1310,64021,1215,64817,64118,1378,65006,499,63753,861
40187,64545,63882,1310,64021,1215,64817,64118,1378,65006,499,63753,861
40204,64545,63882,1310,64021,1215,64817,64118,1378,65006,1170,64494,2083
40221,63720,63522,470,1353,1275,64064,64118,1378,65006,1170,64494,2083
40240,63720,63522,470,1353,1275,64064,64118,1378,65006,1170,64494,2083
40258,63720,63522,470,1991,3784,62269,63543,758,64263,2332,62647,1327
40275,63720,63522,470,1991,3784,62269,63543,758,64263,2332,62647,1327
40293,63417,64258,65055,1488,5781,61309,63543,758,64263,3639,60359,208
40313,63417,64258,65055,1488,5781,61309,63543,758,64263,3639,60359,208
40330,63417,64258,65055,1488,5781,61309,63905,1114,64558,4438,59232,65432
40348,63417,64258,65055,1674,6858,61242,63905,1114,64558,4438,59232,65432
40367,63417,64258,65055,1674,6858,61242,63905,1114,64558,5093,58055,65068
40384,63811,64242,261,1581,8556,61419,63905,1114,64558,5093,58055,65068
40401,63811,64242,261,1581,8556,61419,63905,1114,64558,5093,58055,65068
40420,63811,64242,261,1908,8878,62450,64573,1614,64848,5431,57724,64894
40438,63811,64242,261,1908,8878,62450,64573,1614,64848,5431,57724,64894
40456,63970,64026,1117,3263,8658,62388,64573,1614,64848,5685,57900,65510
40474,63970,64026,1117,3263,8658,62388,64573,1614,64848,5685,57900,65510
40493,63970,64026,1117,4194,9055,61344,65068,1851,64702,6127,57038,825
40510,63970,64026,1117,4194,9055,61344,65068,1851,64702,6127,57038,825
40527,63970,64026,1117,4194,9055,61344,65068,1851,64702,6354,56325,1613
40546,64040,64138,1216,4778,8992,60698,65068,1851,64702,6354,56325,1613
40564,64040,64138,1216,4778,8992,60698,65367,1912,64873,6087,56995,2218
40582,64040,64138,1216,4821,7737,61070,65367,1912,64873,6087,56995,2218
40601,64040,64138,1216,4821,7737,61070,65367,1912,64873,6087,56995,2218
40619,64401,64625,2064,4757,4993,62342,65367,1912,64873,4914,59206,2559
40636,64401,64625,2064,4757,4993,62342,65367,1912,64873,4914,59206,2559
40655,64401,64625,2064,4757,4993,62342,65299,2010,65246,3993,60878,3066
40674,64401,64625,2064,4635,3555,62341,65299,2010,65246,3993,60878,3066
40690,64401,64625,2064,4635,3555,62341,65299,2010,65246,3851,60352,3261
40708,64823,63641,635,4638,4288,61474,65299,2010,65246,3851,60352,3261
40728,64823,63641,635,4638,4288,61474,64582,1678,65333,4154,58695,3045
40746,64823,63641,635,4139,5749,60319,64582,1678,65333,4154,58695,3045
40763,64823,63641,635,4139,5749,60319,64582,1678,65333,4153,58652,2253
40781,64242,64555,393,2872,5581,61395,64582,1678,65333,4153,58652,2253
40799,64242,64555,393,2872,5581,61395,64582,1678,65333,4153,58652,2253
40818,64242,64555,393,975,4026,64082,64446,1518,65370,2965,60982,684
40838,64242,64555,393,975,4026,64082,64446,1518,65370,2965,60982,684
40855,64242,64555,393,975,4026,64082,64446,1518,65370,1841,63894,65444
40872,64269,64715,1876,630,1888,790,64446,1518,65370,1841,63894,65444
40889,64269,64715,1876,630,1888,790,65025,1988,65073,782,147,65281
40907,64269,64715,1876,376,515,1727,65025,1988,65073,782,147,65281
40925,64269,64715,1876,376,515,1727,65025,1988,65073,64727,926,64545
40942,64666,63447,1624,64072,1159,493,65025,1988,65073,64727,926,64545
40960,64666,63447,1624,64072,1159,493,65025,1988,65073,64727,926,64545
40976,64666,63447,1624,64072,1159,493,64593,1830,65171,65339,501,65214
40993,64666,63447,1624,65219,450,72,64593,1830,65171,65339,501,65214
41016,64666,63447,1624,65219,450,72,64593,1830,65171,378,1094,159
41036,64592,63748,720,255,246,495,64593,1830,65171,378,1094,159
41053,64592,63748,720,255,246,495,64578,1720,65205,300,898,65484
41072,64592,63748,720,65002,446,65305,64578,1720,65205,300,898,65484
41090,64592,63748,720,65002,446,65305,64578,1720,65205,193,65080,64735
41107,64646,63879,866,64986,515,65082,64578,1720,65205,193,65080,64735
41125,64646,63879,866,64986,515,65082,64649,1706,65102,464,65241,64577
41144,64646,63879,866,363,327,129,64649,1706,65102,464,65241,64577
41161,64646,63879,866,363,327,129,64649,1706,65102,728,19,65026
41180,64646,63879,866,363,327,129,64649,1706,65102,728,19,65026
41198,64626,63794,882,793,45,406,64649,1706,65102,728,19,65026
41215,64626,63794,882,793,45,406,64540,1657,65150,615,65,65244
41234,64626,63794,882,350,103,197,64540,1657,65150,615,65,65244
41252,64626,63794,882,350,103,197,64540,1657,65150,408,238,65385
41269,64596,63881,915,362,117,142,64540,1657,65150,408,238,65385
41287,64596,63881,915,362,117,142,64550,1617,65076,404,277,46
41305,64596,63881,915,532,34,163,64550,1617,65076,404,277,46
41324,64596,63881,915,532,34,163,64550,1617,65076,384,175,58
41340,64596,63881,915,532,34,163,64550,1617,65076,384,175,58
41358,64597,63897,932,576,65495,155,64550,1617,65076,384,175,58
41377,64597,63897,932,576,65495,155,64594,1608,65030,389,87,38
41406,64597,63897,932,732,65433,173,64594,1608,65030,354,65452,3
41424,64597,63897,932,732,65433,173,64594,1608,65030,354,65452,3
41442,64591,63942,985,668,65479,138,64594,1608,65030,299,65353,65517
41459,64591,63942,985,668,65479,138,64608,1623,65014,299,65353,65517
41477,64591,63942,985,628,65506,135,64608,1623,65014,299,65353,65517
41496,64591,63942,985,628,65506,135,64608,1623,65014,289,65332,65478
41514,64581,63993,1034,457,65468,47,64608,1623,65014,289,65332,65478
41532,64581,63993,1034,457,65468,47,64597,1610,64989,211,65428,65416
41551,64581,63993,1034,452,65397,65507,64597,1610,64989,211,65428,65416
41568,64581,63993,1034,452,65397,65507,64597,1610,64989,168,65189,65332
41586,64581,63993,1034,452,65397,65507,64597,1610,64989,168,65189,65332
41604,64586,63998,1059,559,65395,65509,64574,1602,64991,167,65180,65235
41622,64586,63998,1059,559,65395,65509,64574,1602,64991,167,65180,65235
41640,64586,63998,1059,438,65491,65503,64574,1602,64991,167,65180,65235
41658,64586,63998,1059,438,65491,65503,64574,1602,64991,207,65337,65190
41675,64606,64053,1096,262,65450,65464,64574,1602,64991,207,65337,65190
41693,64606,64053,1096,262,65450,65464,64547,1610,65011,286,65345,65066
41712,64606,64053,1096,213,65355,65460,64547,1610,65011,286,65345,65066
41729,64606,64053,1096,213,65355,65460,64547,1610,65011,311,65022,64782
41749,64606,64053,1096,169,65291,65438,64547,1610,65011,311,65022,64782
41767,64603,64048,1114,169,65291,65438,64462,1669,65025,264,64910,64252
41784,64603,64048,1114,169,65291,65438,64462,1669,65025,264,64910,64252
41801,64603,64048,1114,24,65108,65486,64462,1669,65025,377,331,63425
41819,64603,64048,1114,24,65108,65486,64462,1669,65025,377,331,63425
41836,64671,64000,1182,65066,64994,257,64462,1669,65025,377,331,63425
41854,64671,64000,1182,65066,64994,257,63952,2599,64965,1260,2130,61430
41872,64671,64000,1182,63635,312,1684,63952,2599,64965,1260,2130,61430
41891,64671,64000,1182,63635,312,1684,63952,2599,64965,3965,2473,60268
41907,64671,64000,1182,63635,312,1684,63952,2599,64965,3965,2473,60268
41926,64749,63098,1596,62866,4354,5659,63852,3249,65207,5320,1005,59556
41943,64749,63098,1596,62866,4354,5659,63852,3249,65207,5320,1005,59556
41962,64749,63098,1596,64014,6745,7814,63852,3249,65207,3050,19,61311
41980,64749,63098,1596,64014,6745,7814,63852,3249,65207,3050,19,61311
42000,971,61704,2343,64707,2589,4,63852,3249,65207,3050,19,61311
42017,971,61704,2343,64707,2589,4,538,1936,574,653,63620,65108
42035,971,61704,2343,64190,486,60094,538,1936,574,653,63620,65108
42053,971,61704,2343,64190,486,60094,538,1936,574,64792,62827,2192
42070,971,61704,2343,64190,486,60094,538,1936,574,64792,62827,2192
42086,1169,63909,2065,65351,62876,60248,485,1536,762,62485,64506,4408
42105,1169,63909,2065,65351,62876,60248,485,1536,762,62485,64506,4408
42124,1169,63909,2065,1273,60888,60740,485,1536,762,61103,65263,6081
42141,1169,63909,2065,1273,60888,60740,485,1536,762,61103,65263,6081
42160,64922,63301,1562,1777,60670,59391,485,1536,762,61103,65263,6081
42177,64922,63301,1562,1777,60670,59391,64459,2081,65166,60781,64744,7165
42194,64922,63301,1562,1705,60004,59069,64459,2081,65166,60781,64744,7165
42211,64922,63301,1562,1705,60004,59069,64459,2081,65166,60134,65273,7250
42227,64922,63301,1562,1705,60004,59069,64459,2081,65166,60134,65273,7250
42248,63274,63017,1408,1325,59580,60752,63105,2368,64264,59975,83,6244
42267,63274,63017,1408,1325,59580,60752,63105,2368,64264,59975,83,6244
42284,63274,63017,1408,217,60695,62746,63105,2368,64264,61054,308,4136
42302,63274,63017,1408,217,60695,62746,63105,2368,64264,61054,308,4136
42319,61847,64508,65435,1591,63487,117,63105,2368,64264,61054,308,4136
42336,61847,64508,65435,1591,63487,117,62274,673,62862,64122,485,2016
42354,61847,64508,65435,1591,63487,117,62274,673,62862,64122,485,2016
42372,61847,64508,65435,3113,2007,3979,62274,673,62862,1567,92,64434
42390,61847,64508,65435,3113,2007,3979,62274,673,62862,1567,92,64434
42408,63135,64746,20,438,4140,3888,63467,1135,64283,2528,64942,61458
42426,63135,64746,20,438,4140,3888,63467,1135,64283,2528,64942,61458
42444,63135,64746,20,704,5264,5681,63467,1135,64283,2160,297,60953
42462,63135,64746,20,704,5264,5681,63467,1135,64283,2160,297,60953
42480,64391,62893,2038,4363,894,2691,63467,1135,64283,2160,297,60953
42499,64391,62893,2038,4363,894,2691,64332,2143,65311,2376,117,64319
42517,64391,62893,2038,4363,894,2691,64332,2143,65311,2376,117,64319
42535,64391,62893,2038,1430,64826,67,64332,2143,65311,1302,65466,65053
42554,64391,62893,2038,1430,64826,67,64332,2143,65311,1302,65466,65053
42571,64595,63966,1654,262,65240,65510,64470,1558,65148,788,65363,65334
42588,64595,63966,1654,262,65240,65510,64470,1558,65148,788,65363,65334
42607,64595,63966,1654,1121,65118,159,64470,1558,65148,794,411,515
42625,64595,63966,1654,1121,65118,159,64470,1558,65148,794,411,515
42644,64971,64293,1363,762,65269,78,64661,1675,65227,547,166,212
42661,64971,64293,1363,762,65269,78,64661,1675,65227,547,166,212
42680,64971,64293,1363,145,65509,36,64661,1675,65227,332,65486,65307
42698,64971,64293,1363,145,65509,36,64661,1675,65227,332,65486,65307
42715,64971,64293,1363,145,65509,36,64661,1675,65227,332,65486,65307
